time,seconds_elapsed,z,y,x
1667508272884942800,0.01994287109375,0.15040332743525503,0.8379197276502847,-0.09161913003325461
1667508272894990000,0.029989990234375,0.1745779837489128,0.8278682892352343,-0.07098316923975945
1667508272905036800,0.040036865234375,0.21500468668341635,0.733334294668585,-0.02033259393274784
1667508272915083800,0.050083740234375,0.30432313855886456,0.6748343210354447,0.055175943776965136
1667508272925130800,0.060130859375,0.28360183756947516,0.6739109225802123,0.08010930950343609
1667508272935177700,0.070177734375,0.21213819133639333,0.6926382732734083,0.05505377870202064
1667508272945224700,0.080224609375,0.188112003582716,0.6269041106030344,0.041300563159584996
1667508272955272000,0.09027197265625,0.16857260585427283,0.5132042277954518,0.06055705229341984
1667508272965319000,0.10031884765625,0.08954758445620536,0.47066623179540035,0.10986556534171103
1667508272975366000,0.110365966796875,0.06599018325805664,0.5106868381470442,0.10750643499493598
1667508272985412900,0.120412841796875,0.12806465437710285,0.5037707751482725,0.05330547372996807
1667508272995459800,0.1304599609375,0.2192465620368719,0.4542173474282026,-0.044487376502156256
1667508273005506800,0.1405068359375,0.25245325058996676,0.4468669846653938,-0.11829670907855033
1667508273015554000,0.150553955078125,0.19207623103857038,0.5257952676907182,-0.16445932531654833
1667508273025601000,0.16060107421875,0.10711480532884597,0.6055434887968003,-0.14032383196949957
1667508273035647700,0.170647705078125,0.09430909976959229,0.6298416253596544,-0.12835282366871834
1667508273045695700,0.18069580078125,0.08588730838298797,0.5903041263498365,-0.0823696556508541
1667508273055742700,0.19074267578125,0.05042670342326164,0.5312514872699976,-0.11230652875304221
1667508273065790000,0.2007900390625,0.03603752806484699,0.5363724835455417,-0.1375736564785242
1667508273075837000,0.2108369140625,0.07660276268720627,0.4987549928128719,-0.10641454810500145
1667508273085884000,0.2208837890625,0.1450070213496685,0.40893399824276566,-0.03673077102601528
1667508273095931000,0.230930908203125,0.1631231082767248,0.39841260422840713,-0.07750467996299266
1667508273105977900,0.240977783203125,0.23157997390925883,0.4117239212222397,-0.15440730237960815
1667508273116025000,0.251025146484375,0.2520885089308023,0.38302228900343177,-0.19186112698316574
1667508273126071800,0.26107177734375,0.208645673045516,0.3506771857157349,-0.204811209449172
1667508273136118800,0.271118896484375,0.1727344017088413,0.36511589930430055,-0.17230302455425262
1667508273146165800,0.281165771484375,0.11684008052945136,0.42077582720592616,-0.11498363900780677
1667508273156212700,0.291212646484375,0.17385726825892925,0.39875630309954285,-0.06468319231271744
1667508273166259700,0.301259765625,0.322355054333806,0.30166195652559397,-0.04334112907648086
1667508273176307000,0.311306884765625,0.47709261158108707,0.22507161492854355,-0.05144494055509567
1667508273186354000,0.32135400390625,0.5502332511156797,0.18496639903336762,-0.09642097735702991
1667508273196401000,0.33140087890625,0.547287845313549,0.08686185250356793,-0.17449264355301855
1667508273206447900,0.34144775390625,0.5925368538379668,-0.06830225959271193,-0.20188158573806284
1667508273216494800,0.351494873046875,0.6568295855283737,-0.10928294314816593,-0.2176566624969244
1667508273226541800,0.361541748046875,0.6487234359622002,-0.1420158767096698,-0.2047808143109083
1667508273236589000,0.371589111328125,0.657698185056448,-0.2315676989495754,-0.1756622718542814
1667508273246636000,0.381635986328125,0.6965168682724237,-0.3421758993521333,-0.16195172640979288
1667508273256682800,0.391682861328125,0.6892834098875522,-0.39926337583884597,-0.2215817269861698
1667508273266729700,0.401729736328125,0.6040852528125047,-0.4128310056813061,-0.30301614761352536
1667508273276776700,0.411776611328125,0.4638987834870815,-0.4350844846740365,-0.2517886492013931
1667508273286823700,0.42182373046875,0.34505730000734325,-0.408862394311279,0.014696633872389793
1667508273296871000,0.431870849609375,0.6268009424895048,-0.4658613157317042,-0.09115560417473316
1667508273306918000,0.44191796875,0.47013913918137545,-0.4388230866804719,-0.14742694197297096
1667508273316965400,0.45196533203125,0.407891649582982,-0.26793840449154377,-0.0798772543132305
1667508273327012400,0.462012451171875,0.49058922201395033,-0.3703448859989643,-0.15415128179192542
1667508273337059600,0.4720595703125,0.5638029267847537,-0.376788947571814,-0.18454583553373813
1667508273347106600,0.4821064453125,0.8853361433416604,-0.3415449079722166,-0.2258510748684406
1667508273357153500,0.492153564453125,0.80281042034626,-0.21923808646947143,-0.24938275710344313
1667508273367200300,0.5022001953125,0.7426233704090118,-0.0712752840541303,-0.005339022940397262
1667508273377247200,0.512247314453125,0.7139058099687099,0.2769425258107483,0.37404666312634943
1667508273387294200,0.522294189453125,0.9290151260703802,0.11050284033194184,0.27776363293528555
1667508273397341400,0.532341552734375,1.1586416278243064,-0.17427768562808632,-0.016142156505584714
1667508273407388400,0.542388427734375,1.140699143898487,-0.10592734910994768,-0.13813479749262333
1667508273417435400,0.552435302734375,1.1913362752020358,-0.08985007453411817,-0.07451192788779736
1667508273427482400,0.562482421875,1.3198586102187633,-0.057455140755325554,0.029971944415569305
1667508273437529300,0.572529296875,1.1784873150229453,0.035930706689506764,0.12871756532788275
1667508273447576300,0.582576416015625,0.8996253654569387,0.3008838117599487,0.21639117260575294
1667508273457623600,0.59262353515625,1.0388988115906714,0.360593307313323,0.25057635080218316
1667508273467670500,0.60267041015625,1.0835299804776906,0.4127830748863518,0.17847499118745325
